region,tile_id,mae_lr,mae_sr,mae_gt_raster,refused_lr,refused_sr,refused_gt_raster,gt_forest,gt_agriculture,gt_urban,gt_water,gt_bare_soil,lr_forest,sr_forest,lr_agriculture,sr_agriculture,lr_urban,sr_urban,lr_water,sr_water,lr_bare_soil,sr_bare_soil,mae_lr_forest,mae_sr_forest,mae_lr_agriculture,mae_sr_agriculture,mae_lr_urban,mae_sr_urban,mae_lr_water,mae_sr_water,mae_lr_bare_soil,mae_sr_bare_soil
R1,tile_0521,20.3,24.3,10.727999999999998,False,False,False,10.57,76.82,8.93,3.68,0.0,40.0,30.0,20.0,20.0,5.0,5.0,10.0,10.0,5.0,35.0,29.43,19.43,56.81999999999999,56.81999999999999,3.93,3.93,6.32,6.32,5.0,35.0
R1,tile_0522,21.128,19.436,14.435999999999998,False,False,False,6.41,20.77,72.82,0.0,0.0,20.0,20.0,30.0,10.0,20.0,30.0,10.0,10.0,20.0,20.0,13.59,13.59,9.23,10.77,52.81999999999999,42.81999999999999,10.0,10.0,20.0,20.0
R1,tile_0523,23.856,21.856,21.856,False,False,False,5.27,47.95,46.69,0.09,0.0,40.0,45.0,20.0,25.0,5.0,15.0,10.0,10.0,5.0,5.0,34.730000000000004,39.73,27.950000000000003,22.950000000000003,41.69,31.69,9.91,9.91,5.0,5.0
R1,tile_0524,11.788,16.788000000000004,16.788000000000004,False,False,False,23.07,26.97,45.0,0.0,4.96,50.0,50.0,25.0,10.0,20.0,20.0,5.0,10.0,5.0,10.0,26.93,26.93,1.9699999999999989,16.97,25.0,25.0,5.0,10.0,0.04,5.04
R1,tile_0525,14.456,14.456,14.456,False,False,False,35.2,15.87,46.14,0.0,2.79,50.0,50.0,20.0,20.0,10.0,10.0,5.0,5.0,15.0,15.0,14.799999999999995,14.799999999999995,4.130000000000001,4.130000000000001,36.14,36.14,5.0,5.0,12.21,12.21
R1,tile_0526,26.992,18.992,18.992,False,False,False,15.71,6.81,77.48,0.0,0.0,50.0,45.0,20.0,10.0,10.0,30.0,5.0,10.0,15.0,5.0,34.29,29.29,13.19,3.1900000000000004,67.48,47.48,5.0,10.0,15.0,5.0
R1,tile_0527,34.73199999999999,22.0,,False,False,True,0.0,33.16,53.67,0.0,13.17,50.0,45.0,0.0,25.0,0.0,15.0,0.0,10.0,50.0,5.0,50.0,45.0,33.16,8.159999999999997,53.67,38.67,0.0,10.0,36.83,8.17
R1,tile_0528,21.0,20.8,20.0,False,False,False,0.0,0.0,0.0,0.0,0.0,50.0,25.0,20.0,10.0,5.0,10.0,25.0,10.0,5.0,49.0,50.0,25.0,20.0,10.0,5.0,10.0,25.0,10.0,5.0,49.0
R1,tile_0529,21.4,20.0,18.0,False,False,False,0.0,0.0,0.0,0.0,0.0,20.0,40.0,10.0,20.0,10.0,10.0,10.0,10.0,57.0,20.0,20.0,40.0,10.0,20.0,10.0,10.0,10.0,10.0,57.0,20.0
R1,tile_0530,20.0,19.0,15.0,False,False,False,0.0,0.0,0.0,0.0,0.0,20.0,20.0,10.0,10.0,20.0,40.0,10.0,5.0,40.0,20.0,20.0,20.0,10.0,10.0,20.0,40.0,10.0,5.0,40.0,20.0
R1,tile_0531,20.0,15.0,20.0,False,False,False,0.0,0.0,0.0,0.0,0.0,50.0,75.0,20.0,0.0,10.0,0.0,5.0,0.0,15.0,0.0,50.0,75.0,20.0,0.0,10.0,0.0,5.0,0.0,15.0,0.0
R1,tile_0532,20.0,10.095999999999998,10.095999999999998,False,False,False,74.76,25.24,0.0,0.0,0.0,50.0,75.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,15.0,24.760000000000005,0.2399999999999948,25.24,25.24,0.0,0.0,0.0,10.0,50.0,15.0
R1,tile_0533,20.0,7.024000000000001,6.024,False,False,False,72.44,6.52,0.0,21.04,0.0,50.0,75.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,15.0,22.44,2.5600000000000023,6.52,6.52,0.0,0.0,21.04,11.04,50.0,15.0
R1,tile_0534,20.024,16.024,15.024,False,False,False,29.94,70.06,0.0,0.0,0.0,40.0,50.0,20.0,30.0,5.0,5.0,10.0,10.0,25.0,5.0,10.06,20.06,50.06,40.06,5.0,5.0,10.0,10.0,25.0,5.0
R1,tile_0535,13.72,17.72,16.72,False,False,False,10.7,89.3,0.0,0.0,0.0,20.0,20.0,50.0,50.0,0.0,5.0,0.0,10.0,20.0,25.0,9.3,9.3,39.3,39.3,0.0,5.0,0.0,10.0,20.0,25.0
R1,tile_0536,20.0,19.6,20.0,False,False,False,0.0,100.0,0.0,0.0,0.0,20.0,20.0,50.0,50.0,0.0,0.0,10.0,0.0,20.0,28.0,20.0,20.0,50.0,50.0,0.0,0.0,10.0,0.0,20.0,28.0
R1,tile_0537,25.0,18.0,21.0,False,False,False,0.0,100.0,0.0,0.0,0.0,40.0,20.0,30.0,50.0,5.0,0.0,5.0,0.0,5.0,20.0,40.0,20.0,70.0,50.0,5.0,0.0,5.0,0.0,5.0,20.0
R1,tile_0538,22.0,16.0,16.0,False,False,False,0.0,100.0,0.0,0.0,0.0,20.0,20.0,50.0,60.0,5.0,0.0,10.0,0.0,25.0,20.0,20.0,20.0,50.0,40.0,5.0,0.0,10.0,0.0,25.0,20.0
R1,tile_0539,18.0,18.0,24.0,False,False,False,0.0,100.0,0.0,0.0,0.0,20.0,20.0,50.0,50.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,50.0,50.0,0.0,0.0,0.0,0.0,20.0,20.0
R1,tile_0540,21.3,23.3,23.3,False,False,False,9.25,90.75,0.0,0.0,0.0,40.0,50.0,30.0,30.0,5.0,5.0,5.0,5.0,5.0,5.0,30.75,40.75,60.75,60.75,5.0,5.0,5.0,5.0,5.0,5.0
R1,tile_0541,24.652,15.651999999999996,15.651999999999996,False,False,False,0.87,99.13,0.0,0.0,0.0,40.0,20.0,30.0,60.0,5.0,0.0,5.0,0.0,5.0,20.0,39.13,19.13,69.13,39.13,5.0,0.0,5.0,0.0,5.0,20.0
R1,tile_0542,30.0,18.0,21.936,False,False,False,0.0,99.84,0.0,0.16,0.0,50.0,20.0,25.0,50.0,0.0,0.0,0.0,0.0,25.0,20.0,50.0,20.0,74.84,49.84,0.0,0.0,0.16,0.16,25.0,20.0
R1,tile_0543,22.4,12.4,13.644,False,False,False,44.0,6.89,0.0,49.11,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,31.0,31.0,6.89,6.89,0.0,0.0,49.11,24.11,25.0,0.0
R1,tile_0544,19.078,17.078,13.078,False,False,False,27.31,35.48,37.22,0.0,0.0,50.0,50.0,20.0,20.0,5.0,10.0,5.0,5.0,20.0,15.0,22.69,22.69,15.479999999999997,15.479999999999997,32.22,27.22,5.0,5.0,20.0,15.0
R1,tile_0545,13.828,9.828,13.828,False,False,False,35.43,32.09,32.48,0.0,0.0,40.0,45.0,20.0,25.0,10.0,15.0,5.0,10.0,25.0,5.0,4.57,9.57,12.090000000000003,7.090000000000003,22.48,17.479999999999997,5.0,10.0,25.0,5.0
R1,tile_0546,32.088,19.196,15.196000000000002,False,False,False,19.78,62.56,15.43,2.23,0.0,75.0,50.0,0.0,20.0,0.0,10.0,0.0,5.0,25.0,15.0,55.22,30.22,62.56,42.56,15.43,5.43,2.23,2.77,25.0,15.0
R1,tile_0547,12.028,13.392,12.028,False,False,False,33.94,23.41,7.58,0.0,35.07,50.0,50.0,30.0,20.0,10.0,20.0,5.0,10.0,5.0,10.0,16.060000000000002,16.060000000000002,6.59,3.41,2.42,12.42,5.0,10.0,30.07,25.07
R1,tile_0548,33.438,17.438,22.254,False,False,False,16.4,17.96,65.63,0.0,0.0,50.0,45.0,0.0,10.0,0.0,30.0,0.0,10.0,50.0,5.0,33.6,28.6,17.96,7.960000000000001,65.63,35.629999999999995,0.0,10.0,50.0,5.0
R1,tile_0549,36.668,31.468,20.668,False,False,False,8.33,42.7,48.97,0.0,0.0,75.0,65.0,0.0,10.0,0.0,10.0,0.0,10.0,25.0,19.0,66.67,56.67,42.7,32.7,48.97,38.97,0.0,10.0,25.0,19.0
R1,tile_0550,24.442,15.442000000000002,19.534,False,False,False,16.4,14.77,61.11,0.0,7.73,50.0,45.0,20.0,10.0,5.0,30.0,10.0,10.0,25.0,5.0,33.6,28.6,5.23,4.77,56.11,31.11,10.0,10.0,17.27,2.7300000000000004
R1,tile_0551,21.0,19.0,20.0,False,False,False,0.0,0.0,0.0,0.0,0.0,20.0,45.0,10.0,10.0,10.0,10.0,10.0,10.0,55.0,20.0,20.0,45.0,10.0,10.0,10.0,10.0,10.0,10.0,55.0,20.0
R1,tile_0552,22.0,19.0,20.0,False,False,False,0.0,0.0,0.0,0.0,0.0,20.0,40.0,50.0,20.0,10.0,5.0,20.0,25.0,10.0,5.0,20.0,40.0,50.0,20.0,10.0,5.0,20.0,25.0,10.0,5.0
R1,tile_0553,20.0,20.0,18.0,False,False,False,0.0,0.0,0.0,0.0,0.0,10.0,20.0,10.0,10.0,30.0,30.0,10.0,10.0,40.0,30.0,10.0,20.0,10.0,10.0,30.0,30.0,10.0,10.0,40.0,30.0
R1,tile_0554,20.0,20.0,19.0,False,False,False,0.0,0.0,0.0,0.0,0.0,30.0,50.0,20.0,20.0,10.0,10.0,10.0,5.0,30.0,15.0,30.0,50.0,20.0,20.0,10.0,10.0,10.0,5.0,30.0,15.0
R1,tile_0555,22.0,15.0,22.0,False,False,False,0.0,0.0,0.0,0.0,0.0,50.0,75.0,20.0,0.0,5.0,0.0,10.0,0.0,25.0,0.0,50.0,75.0,20.0,0.0,5.0,0.0,10.0,0.0,25.0,0.0
R1,tile_0556,20.0,20.0,20.0,False,False,False,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,15.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,15.0
R1,tile_0557,22.0,20.0,19.0,False,False,False,0.0,0.0,0.0,0.0,0.0,50.0,50.0,20.0,30.0,5.0,0.0,10.0,0.0,25.0,20.0,50.0,50.0,20.0,30.0,5.0,0.0,10.0,0.0,25.0,20.0
R1,tile_0558,20.0,20.0,20.0,False,False,False,0.0,0.0,0.0,0.0,0.0,30.0,20.0,20.0,50.0,5.0,0.0,10.0,10.0,35.0,20.0,30.0,20.0,20.0,50.0,5.0,0.0,10.0,10.0,35.0,20.0
R1,tile_0559,22.0,18.0,20.0,False,False,False,0.0,0.0,0.0,0.0,0.0,20.0,20.0,50.0,50.0,5.0,0.0,10.0,0.0,25.0,20.0,20.0,20.0,50.0,50.0,5.0,0.0,10.0,0.0,25.0,20.0
R1,tile_0560,20.0,20.0,20.0,False,False,False,0.0,0.0,0.0,0.0,0.0,20.0,20.0,50.0,50.0,0.0,10.0,10.0,10.0,20.0,10.0,20.0,20.0,50.0,50.0,0.0,10.0,10.0,10.0,20.0,10.0
R1,tile_0561,22.0,20.0,22.0,False,False,False,0.0,0.0,0.0,0.0,0.0,20.0,20.0,50.0,50.0,5.0,0.0,10.0,10.0,25.0,20.0,20.0,20.0,50.0,50.0,5.0,0.0,10.0,10.0,25.0,20.0
R1,tile_0562,20.0,20.0,21.0,False,False,False,0.0,0.0,0.0,0.0,0.0,20.0,20.0,30.0,50.0,5.0,0.0,10.0,10.0,35.0,20.0,20.0,20.0,30.0,50.0,5.0,0.0,10.0,10.0,35.0,20.0
R1,tile_0563,22.0,18.0,22.0,False,False,False,0.0,0.0,0.0,0.0,0.0,20.0,20.0,50.0,50.0,5.0,0.0,10.0,0.0,25.0,20.0,20.0,20.0,50.0,50.0,5.0,0.0,10.0,0.0,25.0,20.0
R1,tile_0564,19.6,20.0,21.0,False,False,False,0.0,0.0,0.0,0.0,0.0,20.0,20.0,50.0,50.0,0.0,0.0,0.0,10.0,28.0,20.0,20.0,20.0,50.0,50.0,0.0,0.0,0.0,10.0,28.0,20.0
R1,tile_0565,21.0,19.0,19.0,False,False,False,0.0,0.0,0.0,0.0,0.0,50.0,50.0,25.0,30.0,5.0,5.0,5.0,5.0,20.0,5.0,50.0,50.0,25.0,30.0,5.0,5.0,5.0,5.0,20.0,5.0
R1,tile_0566,20.0,20.0,20.0,False,False,False,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0
R1,tile_0567,16.0,20.0,20.0,False,False,False,0.0,0.0,0.0,0.0,0.0,40.0,50.0,10.0,10.0,5.0,0.0,20.0,0.0,5.0,40.0,40.0,50.0,10.0,10.0,5.0,0.0,20.0,0.0,5.0,40.0
R1,tile_0568,20.0,19.0,20.0,False,False,False,0.0,0.0,0.0,0.0,0.0,50.0,45.0,30.0,30.0,10.0,10.0,5.0,5.0,5.0,5.0,50.0,45.0,30.0,30.0,10.0,10.0,5.0,5.0,5.0,5.0
R1,tile_0569,20.0,19.0,20.0,False,False,False,0.0,0.0,0.0,0.0,0.0,40.0,45.0,20.0,25.0,5.0,10.0,10.0,10.0,25.0,5.0,40.0,45.0,20.0,25.0,5.0,10.0,10.0,10.0,25.0,5.0
R1,tile_0570,18.0,19.0,,False,False,True,0.0,0.0,0.0,0.0,0.0,45.0,45.0,10.0,30.0,5.0,10.0,10.0,5.0,20.0,5.0,45.0,45.0,10.0,30.0,5.0,10.0,10.0,5.0,20.0,5.0
R1,tile_0571,20.0,19.0,18.0,False,False,False,0.0,0.0,0.0,0.0,0.0,50.0,45.0,0.0,10.0,0.0,10.0,0.0,10.0,50.0,20.0,50.0,45.0,0.0,10.0,0.0,10.0,0.0,10.0,50.0,20.0
R1,tile_0572,20.0,21.0,18.0,False,False,False,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,25.0,0.0,20.0,10.0,5.0,40.0,5.0,50.0,50.0,0.0,25.0,0.0,20.0,10.0,5.0,40.0,5.0
R1,tile_0573,20.0,20.0,18.0,False,False,False,0.0,0.0,0.0,0.0,0.0,50.0,40.0,0.0,10.0,0.0,10.0,0.0,20.0,50.0,20.0,50.0,40.0,0.0,10.0,0.0,10.0,0.0,20.0,50.0,20.0
R1,tile_0574,20.0,20.0,,False,False,True,0.0,0.0,0.0,0.0,0.0,40.0,30.0,20.0,20.0,10.0,30.0,5.0,10.0,25.0,10.0,40.0,30.0,20.0,20.0,10.0,30.0,5.0,10.0,25.0,10.0
R2,tile_0000,31.0,35.0,27.0,False,False,False,0.0,100.0,0.0,0.0,0.0,50.0,60.0,25.0,20.0,5.0,5.0,5.0,25.0,20.0,5.0,50.0,60.0,75.0,80.0,5.0,5.0,5.0,25.0,20.0,5.0
R2,tile_0001,28.424,26.824,20.824,False,False,False,27.94,72.06,0.0,0.0,0.0,50.0,60.0,0.0,5.0,0.0,5.0,20.0,20.0,28.0,10.0,22.06,32.06,72.06,67.06,0.0,5.0,20.0,20.0,28.0,10.0
R2,tile_0002,16.924,17.924,12.924,False,False,False,37.69,62.31,0.0,0.0,0.0,50.0,50.0,25.0,20.0,5.0,5.0,5.0,25.0,25.0,5.0,12.310000000000002,12.310000000000002,37.31,42.31,5.0,5.0,5.0,25.0,25.0,5.0
R2,tile_0003,31.0,27.0,27.0,False,False,False,0.0,100.0,0.0,0.0,0.0,50.0,50.0,25.0,30.0,5.0,5.0,5.0,5.0,20.0,5.0,50.0,50.0,75.0,70.0,5.0,5.0,5.0,5.0,20.0,5.0
R2,tile_0004,32.0,20.0,20.0,False,False,False,0.0,100.0,0.0,0.0,0.0,40.0,20.0,20.0,50.0,5.0,0.0,10.0,10.0,25.0,20.0,40.0,20.0,80.0,50.0,5.0,0.0,10.0,10.0,25.0,20.0
R2,tile_0005,26.0,26.0,20.0,False,False,False,0.0,100.0,0.0,0.0,0.0,40.0,20.0,30.0,40.0,5.0,10.0,10.0,20.0,5.0,20.0,40.0,20.0,70.0,60.0,5.0,10.0,10.0,20.0,5.0,20.0
R2,tile_0006,40.0,27.0,18.0,False,False,False,0.0,100.0,0.0,0.0,0.0,50.0,50.0,0.0,30.0,0.0,5.0,0.0,5.0,50.0,5.0,50.0,50.0,100.0,70.0,0.0,5.0,0.0,5.0,50.0,5.0
R2,tile_0007,36.0,32.0,,False,False,True,0.0,100.0,0.0,0.0,0.0,20.0,10.0,10.0,20.0,30.0,40.0,10.0,10.0,30.0,20.0,20.0,10.0,90.0,80.0,30.0,40.0,10.0,10.0,30.0,20.0
R2,tile_0008,38.0,36.0,,False,False,True,0.0,100.0,0.0,0.0,0.0,20.0,10.0,10.0,10.0,60.0,60.0,10.0,10.0,10.0,10.0,20.0,10.0,90.0,90.0,60.0,60.0,10.0,10.0,10.0,10.0
R2,tile_0009,33.12,27.12,,False,False,True,4.7,95.3,0.0,0.0,0.0,45.0,45.0,10.0,25.0,10.0,15.0,10.0,5.0,20.0,5.0,40.3,40.3,85.3,70.3,10.0,15.0,10.0,5.0,20.0,5.0
R2,tile_0010,20.0,14.0,11.999999999999998,False,False,False,22.29,77.71,0.0,0.0,0.0,20.0,20.0,30.0,50.0,10.0,20.0,10.0,10.0,30.0,10.0,2.289999999999999,2.289999999999999,47.71,27.709999999999997,10.0,20.0,10.0,10.0,30.0,10.0
R2,tile_0011,20.0,20.0,20.0,False,False,False,0.0,0.0,0.0,0.0,0.0,20.0,30.0,50.0,50.0,0.0,0.0,10.0,10.0,20.0,10.0,20.0,30.0,50.0,50.0,0.0,0.0,10.0,10.0,20.0,10.0
R2,tile_0012,20.8,20.0,18.0,False,False,False,0.0,0.0,0.0,0.0,0.0,20.0,20.0,10.0,50.0,0.0,0.0,10.0,10.0,64.0,20.0,20.0,20.0,10.0,50.0,0.0,0.0,10.0,10.0,64.0,20.0
R2,tile_0013,18.0,20.0,19.8,False,False,False,0.0,0.0,0.0,0.0,0.0,20.0,20.0,50.0,60.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,50.0,60.0,0.0,0.0,0.0,0.0,20.0,20.0
R2,tile_0014,32.0,18.0,10.6,False,False,False,0.0,100.0,0.0,0.0,0.0,50.0,20.0,20.0,50.0,5.0,0.0,5.0,0.0,20.0,20.0,50.0,20.0,80.0,50.0,5.0,0.0,5.0,0.0,20.0,20.0
R2,tile_0015,17.024,19.024,19.024,False,False,False,2.44,97.56,0.0,0.0,0.0,20.0,20.0,60.0,50.0,5.0,0.0,10.0,25.0,15.0,5.0,17.56,17.56,37.56,47.56,5.0,0.0,10.0,25.0,15.0,5.0
R2,tile_0016,27.72,13.72,15.72,False,False,False,10.7,89.3,0.0,0.0,0.0,40.0,20.0,20.0,50.0,5.0,0.0,10.0,0.0,25.0,20.0,29.3,9.3,69.3,39.3,5.0,0.0,10.0,0.0,25.0,20.0
R2,tile_0017,19.6,20.0,19.8,False,False,False,0.0,0.0,0.0,0.0,0.0,20.0,20.0,50.0,60.0,0.0,0.0,0.0,0.0,28.0,20.0,20.0,20.0,50.0,60.0,0.0,0.0,0.0,0.0,28.0,20.0
R2,tile_0018,14.524,22.524,14.524,False,False,False,43.69,56.31,0.0,0.0,0.0,50.0,65.0,20.0,0.0,5.0,0.0,5.0,20.0,20.0,15.0,6.310000000000002,21.31,36.31,56.31,5.0,0.0,5.0,20.0,20.0,15.0
R2,tile_0019,10.0,10.0,9.704000000000002,False,False,False,76.76,23.24,0.0,0.0,0.0,75.0,60.0,0.0,20.0,0.0,5.0,0.0,10.0,25.0,15.0,1.7600000000000051,16.760000000000005,23.24,3.2399999999999984,0.0,5.0,0.0,10.0,25.0,15.0
R2,tile_0020,26.784,30.784,24.784,False,False,False,23.04,76.96,0.0,0.0,0.0,50.0,60.0,10.0,0.0,5.0,0.0,10.0,20.0,25.0,20.0,26.96,36.96,66.96,76.96,5.0,0.0,10.0,20.0,25.0,20.0
R2,tile_0021,40.0,40.0,40.0,False,False,False,0.0,100.0,0.0,0.0,0.0,50.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.0,50.0,60.0,100.0,100.0,0.0,0.0,0.0,0.0,50.0,40.0
R2,tile_0022,26.0,26.0,26.0,False,False,False,0.0,100.0,0.0,0.0,0.0,40.0,40.0,30.0,30.0,5.0,5.0,10.0,10.0,5.0,5.0,40.0,40.0,70.0,70.0,5.0,5.0,10.0,10.0,5.0,5.0
R2,tile_0023,28.0,20.0,22.0,False,False,False,0.0,100.0,0.0,0.0,0.0,40.0,20.0,20.0,50.0,5.0,0.0,10.0,25.0,5.0,5.0,40.0,20.0,80.0,50.0,5.0,0.0,10.0,25.0,5.0,5.0
R2,tile_0024,12.772000000000002,15.772000000000002,12.772000000000002,False,False,False,33.07,66.93,0.0,0.0,0.0,40.0,45.0,30.0,20.0,5.0,10.0,10.0,5.0,5.0,5.0,6.93,11.93,36.93000000000001,46.93000000000001,5.0,10.0,10.0,5.0,5.0,5.0
R2,tile_0025,36.0,,29.0,False,True,False,0.0,100.0,0.0,0.0,0.0,20.0,,10.0,,30.0,,10.0,,30.0,,20.0,,90.0,,30.0,,10.0,,30.0,
R2,tile_0026,38.0,,,False,True,True,0.0,100.0,0.0,0.0,0.0,10.0,,10.0,,60.0,,10.0,,20.0,,10.0,,90.0,,60.0,,10.0,,20.0,
R2,tile_0027,18.364,16.363999999999997,,False,False,True,26.59,73.41,0.0,0.0,0.0,45.0,45.0,20.0,30.0,10.0,10.0,5.0,5.0,5.0,5.0,18.41,18.41,53.41,43.41,10.0,10.0,5.0,5.0,5.0,5.0
R2,tile_0028,28.0,,30.0,False,True,False,55.54,44.46,0.0,0.0,0.0,10.0,,20.0,,50.0,,10.0,,10.0,,45.54,,24.46,,50.0,,10.0,,10.0,
R2,tile_0029,29.344,12.344,11.344,False,False,False,19.14,80.86,0.0,0.0,0.0,20.0,20.0,10.0,50.0,10.0,20.0,10.0,5.0,55.0,5.0,0.8599999999999994,0.8599999999999994,70.86,30.86,10.0,20.0,10.0,5.0,55.0,5.0
R2,tile_0030,27.784,24.784,19.784,False,False,False,0.54,99.46,0.0,0.0,0.0,20.0,40.0,30.0,30.0,5.0,5.0,10.0,5.0,35.0,5.0,19.46,39.46,69.46,69.46,5.0,5.0,10.0,5.0,35.0,5.0
R2,tile_0031,19.436,12.0,10.0,False,False,False,31.41,68.59,0.0,0.0,0.0,40.0,20.0,20.0,50.0,5.0,0.0,10.0,10.0,25.0,20.0,8.59,11.41,48.59,18.590000000000003,5.0,0.0,10.0,10.0,25.0,20.0
R2,tile_0032,26.604000000000003,25.604000000000003,23.604000000000003,False,False,False,0.99,99.01,0.0,0.0,0.0,50.0,40.0,30.0,30.0,5.0,5.0,5.0,10.0,5.0,5.0,49.01,39.01,69.01,69.01,5.0,5.0,5.0,10.0,5.0,5.0
R2,tile_0033,17.308,19.308,17.308,False,False,False,6.73,93.27,0.0,0.0,0.0,30.0,30.0,50.0,50.0,0.0,10.0,0.0,10.0,20.0,10.0,23.27,23.27,43.27,43.27,0.0,10.0,0.0,10.0,20.0,10.0
R2,tile_0034,27.288,20.288,19.288,False,False,False,1.78,98.22,0.0,0.0,0.0,40.0,20.0,20.0,50.0,5.0,5.0,10.0,25.0,5.0,5.0,38.22,18.22,78.22,48.22,5.0,5.0,10.0,25.0,5.0,5.0
R2,tile_0035,32.0,20.0,19.8,False,False,False,0.0,100.0,0.0,0.0,0.0,40.0,20.0,20.0,50.0,5.0,0.0,10.0,25.0,25.0,5.0,40.0,20.0,80.0,50.0,5.0,0.0,10.0,25.0,25.0,5.0
R2,tile_0036,10.48,10.48,10.48,False,False,False,73.8,26.2,0.0,0.0,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,15.0,25.0,10.0,1.2000000000000028,1.2000000000000028,26.2,26.2,0.0,0.0,0.0,15.0,25.0,10.0
R2,tile_0037,27.096,26.696,27.096,False,False,False,32.26,67.74,0.0,0.0,0.0,50.0,75.0,0.0,0.0,0.0,0.0,0.0,17.0,50.0,6.0,17.740000000000002,42.74,67.74,67.74,0.0,0.0,0.0,17.0,50.0,6.0
R2,tile_0038,32.0,34.0,36.0,False,False,False,0.0,100.0,0.0,0.0,0.0,50.0,60.0,20.0,20.0,5.0,5.0,5.0,10.0,20.0,15.0,50.0,60.0,80.0,80.0,5.0,5.0,5.0,10.0,20.0,15.0
R2,tile_0039,28.0,40.0,32.0,False,False,False,0.0,100.0,0.0,0.0,0.0,50.0,50.0,30.0,0.0,5.0,0.0,10.0,25.0,5.0,25.0,50.0,50.0,70.0,100.0,5.0,0.0,10.0,25.0,5.0,25.0
R2,tile_0040,40.0,20.0,19.6,False,False,False,0.0,100.0,0.0,0.0,0.0,75.0,30.0,0.0,50.0,0.0,0.0,0.0,0.0,25.0,20.0,75.0,30.0,100.0,50.0,0.0,0.0,0.0,0.0,25.0,20.0
R2,tile_0041,32.0,16.0,16.0,False,False,False,0.0,100.0,0.0,0.0,0.0,50.0,20.0,20.0,60.0,5.0,0.0,5.0,0.0,20.0,20.0,50.0,20.0,80.0,40.0,5.0,0.0,5.0,0.0,20.0,20.0
R2,tile_0042,31.556,22.556,22.556,False,False,False,6.11,93.89,0.0,0.0,0.0,50.0,40.0,20.0,30.0,5.0,5.0,10.0,5.0,25.0,5.0,43.89,33.89,73.89,63.89,5.0,5.0,10.0,5.0,25.0,5.0
R2,tile_0043,36.0,30.0,,False,False,True,0.0,100.0,0.0,0.0,0.0,20.0,10.0,10.0,20.0,30.0,40.0,10.0,10.0,30.0,10.0,20.0,10.0,90.0,80.0,30.0,40.0,10.0,10.0,30.0,10.0
R2,tile_0044,28.948,,,False,True,True,0.13,99.87,0.0,0.0,0.0,10.0,,20.0,,40.0,,5.0,,10.0,,9.87,,79.87,,40.0,,5.0,,10.0,
R2,tile_0045,15.0,17.0,17.0,False,False,False,50.42,49.58,0.0,0.0,0.0,45.0,45.0,10.0,10.0,5.0,10.0,20.0,10.0,5.0,20.0,5.420000000000002,5.420000000000002,39.58,39.58,5.0,10.0,20.0,10.0,5.0,20.0
R2,tile_0046,20.0,20.0,,False,False,True,0.0,0.0,0.0,0.0,0.0,10.0,10.0,20.0,10.0,50.0,60.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,10.0,50.0,60.0,10.0,10.0,10.0,10.0
R2,tile_0047,34.412,,,False,True,True,8.97,91.03,0.0,0.0,0.0,20.0,,10.0,,60.0,,10.0,,10.0,,11.03,,81.03,,60.0,,10.0,,10.0,
R2,tile_0048,13.0,26.0,28.0,False,False,False,24.18,75.82,0.0,0.0,0.0,20.0,20.0,50.0,10.0,25.0,30.0,5.0,10.0,5.0,20.0,4.18,4.18,25.819999999999997,65.82,25.0,30.0,5.0,10.0,5.0,20.0
R2,tile_0049,25.788,17.788,20.0,False,False,False,35.53,64.47,0.0,0.0,0.0,50.0,40.0,0.0,20.0,0.0,10.0,0.0,5.0,50.0,25.0,14.47,4.469999999999999,64.47,44.47,0.0,10.0,0.0,5.0,50.0,25.0
R2,tile_0050,18.0,28.0,20.0,False,False,False,0.0,100.0,0.0,0.0,0.0,20.0,30.0,50.0,30.0,0.0,10.0,0.0,10.0,20.0,20.0,20.0,30.0,50.0,70.0,0.0,10.0,0.0,10.0,20.0,20.0
R2,tile_0051,31.0,28.0,22.0,False,False,False,0.0,100.0,0.0,0.0,0.0,40.0,30.0,20.0,30.0,5.0,0.0,20.0,10.0,10.0,30.0,40.0,30.0,80.0,70.0,5.0,0.0,20.0,10.0,10.0,30.0
R2,tile_0052,22.0,18.0,19.0,False,False,False,0.0,100.0,0.0,0.0,0.0,30.0,20.0,50.0,60.0,10.0,10.0,10.0,5.0,10.0,15.0,30.0,20.0,50.0,40.0,10.0,10.0,10.0,5.0,10.0,15.0
